"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"대전광역시 서구청",대전광역시 서구 도산로314번길 13(가장동),대전광역시 서구 가장동 54-43,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3335070,127.3883321,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로1022번길 7-16(내동),대전광역시 서구 내동 29-40,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3312842,127.3748301,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 251번길 56(내동),대전광역시 서구 내동 40-49,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3339238,127.3757152,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로209번길 90(갈마동),대전광역시 서구 갈마1동 298-22,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3521351,127.3632313,2019-01-04
"대전광역시 서구청",대전광역시 서구 신갈마로211번길 58(갈마동),대전광역시 서구 갈마1동 290-12,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3522421,127.3646917,2019-01-04
"대전광역시 서구청",,대전광역시 서구 갈마1동 413-2,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3459541,127.3642404,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로127번길 11(갈마동),대전광역시 서구 갈마2동 1189,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3450003,127.3742598,2019-01-04
"대전광역시 서구청",대전광역시 서구 갑천도시고속도로 1987(월평동),대전광역시 서구 월평1동 75-1,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3411108,127.3534459,2019-01-04
"대전광역시 서구청",대전광역시 서구 만년남로3번길 25(만년동),대전광역시 서구 만년동 213,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.3652677,127.3752381,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로 1321-10(가수원동),대전광역시 서구 가수원동 793-4,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2993675,127.3551303,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로65번길 19(가수원동),대전광역시 서구 가수원동 801-4,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2988060,127.3524954,2019-01-04
"대전광역시 서구청",,대전광역시 서구 관저동 875-72,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2935928,127.3214793,2019-01-04
"대전광역시 서구청",,대전광역시 서구 흑성동 62,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2678589,127.3521128,2019-01-04
"대전광역시 서구청",,대전광역시 서구 원정동 1062,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2577883,127.3015425,2019-01-04
"대전광역시 서구청",대전광역시 서구 장안로 420(장안동),대전광역시 서구 장안동 281-8,생활방범,3,,360도 전방면,30,2016-11,042-288-2672,36.2221699,127.3426285,2019-01-04
"대전광역시 서구청",,대전광역시 서구 흑석동 738,생활방범,2,,360도 전방면,30,2016-11,042-288-2672,36.2753656,127.3440038,2019-01-04
"대전광역시 서구청",,대전광역시 서구 정림동 402-3,생활방범,2,,360도 전방면,30,2016-12,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",,대전광역시 서구 만년동 414,생활방범,4,,360도 전방면,30,2016-01,042-288-2672,36.369412,127.379448,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로 177,대전광역시 서구 변동 60-3,생활방범,3,,360도 전방면,30,2016-01,042-288-2672,36.3132605,127.3832402,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로 117,대전광역시 서구 도마2동 359-12,생활방범,2,,360도 전방면,30,2016-01,042-288-2672,36.318522,127.3709070,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원로7번길 2,대전광역시 서구 가수원동 810-8,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.297455,127.355412,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원동 계백로 1166-7,대전광역시 서구 가수원동 764-10,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3045913,127.3530277,2019-01-04
"대전광역시 서구청",대전광역시 서구 (가장동 40-4번지),대전광역시 서구 가장동 40-4번지,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.3299014,127.3850304,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평동로26번길 7(갈마동),대전광역시 서구 갈마1동 724,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.357606,127.368941,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로162번길 23(갈마동),대전광역시 서구 갈마2동 1432,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.347204,127.376994,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로 99(관저동),대전광역시 서구 관저2동 1287,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.301175,127.340198,2019-01-04
"대전광역시 서구청",대전광역시 서구 괴정로8번길 41(괴정동),대전광역시 서구 괴정동 124-2,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3387183,127.377039,2019-01-04
"대전광역시 서구청",대전광역시 서구 가장로 15(괴정동),대전광역시 서구 괴정동 120,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.3400127,127.3791505,2019-01-04
"대전광역시 서구청",,대전광역시 서구 장안동 125-2번지,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.231794,127.349358,2019-01-04
"대전광역시 서구청",,대전광역시 서구 평촌동 171-27번지,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.238606,127.318711,2019-01-04
"대전광역시 서구청",대전광역시 서구 동서대로973번길 7(내동),대전광역시 서구 내동 162-11,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3347451,127.3707345,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동중로 9-17(도마동),대전광역시 서구 도마1동 14-11번지,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.327872,127.371231,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마1동 134-92번지,대전광역시 서구 도마1동 134-92,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.315262,127.381765,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마6길 38(도마동),대전광역시 서구 도마1동 89-1,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.317395,127.379195,2019-01-04
"대전광역시 서구청",대전광역시 서구 도림6길 69(도마동),대전광역시 서구 도마2동 550-8,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.311951,127.369147,2019-01-04
"대전광역시 서구청",대전광역시 서구 제비네6길 28(도마동),대전광역시 서구 도마2동 171-40,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.312766,127.376929,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산남로 107(둔산동),대전광역시 서구 둔산1동 1494,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.349059,127.389181,2019-01-04
"대전광역시 서구청",대전광역시 서구 대덕대로176번길59(둔산동),대전광역시 서구 둔산2동 1135,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.346557,127.378906,2019-01-04
"대전광역시 서구청",대전광역시 서구 둔산대로117번길56(만년동),대전광역시 서구 만년동 385,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3674508,127.3825788,2019-01-04
"대전광역시 서구청",대전광역시 서구 중반3길 9(변동),대전광역시 서구 변동 12-16,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3268483,127.3810860,2019-01-04
"대전광역시 서구청",대전광역시 서구 변동중로78번길 25(변동),대전광역시 서구 변동 14-32,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3292945,127.3788535,2019-01-04
"대전광역시 서구청",대전광역시 서구 아랫강변10길 54(용문동),대전광역시 서구 용문동 224-42,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.3386515,127.3991968,2019-01-04
"대전광역시 서구청",대전광역시 서구 월평서로6번길 16(월평동),대전광역시 서구 월평동 1092,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.3542271,127.3596833,2019-01-04
"대전광역시 서구청","대전광역시 서구 원평동로45(월평동,진달래아파트)1",대전광역시 서구 월평동 312-1,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3590644,127.3668406,2019-01-04
"대전광역시 서구청",,대전광역시 서구 괴곡동 960-2,생활방범,2,,360도 전방면,30,2017-08,042-288-2672,36.238622,127.317439,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로585번길 29(탄방동),대전광역시 서구 탄방동 55-23,생활방범,3,,360도 전방면,30,2017-08,042-288-2672,36.3431199,127.3899418,2019-01-04
"대전광역시 서구청",,대전광역시 서구 가장동 38-11,생활방범,2,,360도 전방면,30,2017-12,042-288-2672,36.328939,127.381914,2019-01-04
"대전광역시 서구청",,대전광역시 서구 월평동 1503-1,생활방범,2,,360도 전방면,30,2017-12,042-288-2672,36.3582475255,127.364729001,2019-01-04
"대전광역시 서구청",,대전광역시 서구 월평동 1503-1,생활방범,4,,360도 전방면,30,2017-06,042-288-2672,36.3582475255,127.364729001,2019-01-04
"대전광역시 서구청",대전광역시 서구 도산로 182,대전광역시 서구 변동 49-11,생활방범,3,,360도 전방면,30,2017-06,042-288-2672,36.324429,127.3789533,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 377,대전광역시 서구 괴정동 6-4,생활방범,2,,360도 전방면,30,2017-06,042-288-2672,36.3404279,127.3874731,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로 1307번길 75-1(정림동),대전광역시 서구 정림동 산 23-3,생활방범,2,,360도 전방면,30,2018-03,042-288-2672,36.3115585,127.3660846,2019-01-04
"대전광역시 서구청",대전광역시 서구 계백로 1313(정림동),대전광역시 서구 정림동 5-28,생활방범,2,,360도 전방면,30,2018-03,042-288-2672,36.3092307,127.3681546,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로66번길 15(정림동),대전광역시 서구 정림동 550,생활방범,2,,360도 전방면,30,2018-03,042-288-2672,36.3065236,127.365958,2019-01-04
"대전광역시 서구청",대전광역시 서구 정림로 56-9(정림동),대전광역시 서구 정림동 599,생활방범,2,,360도 전방면,30,2018-03,042-288-2672,36.3055544,127.365903,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저남로 60(관저2동),대전광역시 서구 관저2동 1592,생활방범,2,,360도 전방면,30,2018-05,042-288-2672,36.2949503941,127.341446,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로 57번길 56,대전광역시 서구 가수원동 804-9,생활방범,2,,360도 전방면,30,2018-05,042-288-2672,36.297971,127.3534191,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로 107-9,대전광역시 서구 도마2동 333-19,생활방범,2,,360도 전방면,30,2018-05,042-288-2672,36.3180089,127.3707365,2019-01-04
"대전광역시 서구청",대전광역시 서구 가수원중로 23,대전광역시 서구 가수원동 795-2,생활방범,2,,360도 전방면,30,2018-05,042-288-2672,36.300175,127.3539450,2019-01-04
"대전광역시 서구청",대전광역시 서구 도마 1길 15,대전광역시 서구 도마 1동 142-56,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.3142211,127.3809430,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 323,대전광역시 서구 도마 1동 84-13,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.3203888,127.3839881,2019-01-04
"대전광역시 서구청",대전광역시 서구 도림 6길 14,대전광역시 서구 도마 2동 564-11,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.3108255,127.3711606,2019-01-04
"대전광역시 서구청",대전광역시 서구 배재로 227번길 25,대전광역시 서구 변동 252-125,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.328877,127.3690176,2019-01-04
"대전광역시 서구청",대전광역시 서구 계룡로 562번길 40,대전광역시 서구 괴정동 9-6,생활방범,3,,360도 전방면,30,2018-06,042-288-2672,36.341255,127.3839094,2019-01-04
"대전광역시 서구청",대전광역시 서구 유등로 465번길 25,대전광역시 서구 가장동 19-34,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.331853,127.3910468,2019-01-04
"대전광역시 서구청",대전광역시 서구 도솔로 279번길 20,대전광역시 서구 내동 31-44,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.334849,127.3792730,2019-01-04
"대전광역시 서구청",대전광역시 서구 벌곡로 1384번길 104,대전광역시 서구 가수원동 172-1,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.3052113,127.3592046,2019-01-04
"대전광역시 서구청",대전광역시 서구 관저동로 47-9,대전광역시 서구 관저2동 1378,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.2960916,127.3399972,2019-01-04
"대전광역시 서구청",대전광역시 서구 노루벌 1길 409,대전광역시 서구 흑석동 545-11,생활방범,2,,360도 전방면,30,2018-06,042-288-2672,36.2712298,127.3406761,2019-01-04
